Id,Tweets,Lang,Location,Cleaned_text,textblob_polarity,vader_polarity
1225651106828566529,manhood,en,N.A,bevalynekwambo manhood,Neu,Neu
1225650256764796928,apart from manhood bollywood plywood fatwood which other wood do you know,en,"Kaduna, Nigeria",rt __usyy apart from manhood bollywood plywood fatwood which other wood do you know,Neg,Neu
1225649367014502402,brothers are you clean cut or cut clean professor bowtie manhood challenge,en,"Lewis Center, OH",brothers are you clean cut or cut clean professor bowtie manhood challenge,Pos,Pos
1225649174009352192,prove your manhood first,en,N.A,gmanetwork aldenrichards prove your manhood first,Pos,Neu
1225647089377394690,is punching a man who dishonors your wife publicly including social media within the bounds of faithful biblical ma,en,N.A,rt kylejameshoward is punching a man who dishonors your wife publicly including social media within the bounds of faithful biblical ma,Pos,Pos
1225646207466266625,having your manhood and integrity as a heterosexual blacc man is priceless,en,"Washington, DC",having your manhood and integrity as a heterosexual blacc man is priceless https t co nbwnomv g,Pos,Pos
1225645513262788609,steffysp,en,USA west coast,rt correelee bellhill rick_rica tullasll browneyegurl izjones frenchkatherin rhonda sandrusom ebonyeyes steffysp,Neu,Neu
1225644915561910273,apart from manhood bollywood plywood fatwood which other wood do you know,en,Explore ,rt __usyy apart from manhood bollywood plywood fatwood which other wood do you know,Neg,Neu
1225644622518476802,not gonna lie i like my avi i look like a bad ass so don t fuck w me it looks like i have a badass mustache and if you kn,en,"Wellston, OK",rt haydennnt not gonna lie i like my avi i look like a bad ass so don t fuck w me it looks like i have a badass mustache and if you kn,Neg,Neg
1225643869456367616,bible studies on manhood are laboratories for christian fascism,en,N.A,bible studies on manhood are laboratories for christian fascism,Neu,Neu
1225643811042316288,giving head to little pee pee i wonder now that he lost the impeachmenttrial she wi,en,N.A,speakerpelosi giving head to repadamschiff little pee pee i wonder now that he lost the impeachmenttrial she wi https t co xvjc epqhd,Neg,Pos
1225640628060475396,wonderful story loved reading this tail of growing up and becoming a young man great read check out father figure,en,N.A,rt goodbookstoday wonderful story loved reading this tail of growing up and becoming a young man great read check out father figure,Pos,Pos
1225640362661699588,wonderful story loved reading this tail of growing up and becoming a young man great read check out father fi,en,N.A,wonderful story loved reading this tail of growing up and becoming a young man great read check out father fi https t co tfzk ezbez,Pos,Pos
1225639678071623682,somebody s still hung up from witnessing belero s massive manhood then she got knocked out,en,"Bowling Green, FL, USA",wanderlustguild somebody s still hung up from witnessing belero s massive manhood then she got knocked out,Neu,Neu
1225638880289816578,apart from manhood bollywood plywood fatwood which other wood do you know,en,Nigeria,rt __usyy apart from manhood bollywood plywood fatwood which other wood do you know,Neg,Neu
1225638573489049601,that s what i keep telling people i like my manhood right where it is don t need to w,en,N.A,jrr_correia thequartering that s what i keep telling people i like my manhood right where it is don t need to w https t co vo ijvhyxo,Pos,Pos
1225638522213687301,odumewgu ojukwu is dead but his manhood still lives in patience jonathans s voice,en,042,bluegirlolu odumewgu ojukwu is dead but his manhood still lives in patience jonathans s voice,Neg,Neg
1225637927717224449,let s jump him and beat the manhood back into him,en,N.A,ashurfondren hannah_bell_ tylerhudgins let s jump him and beat the manhood back into him,Neu,Neu
1225636978214891521,https t co aixdogp u imali esheshayo into account safe abortion pills hips bums breasts amp manhood enlarge t cream,en,"Durban, South Africa",https t co aixdogp u imali esheshayo into account safe abortion pills hips bums breasts amp manhood enlarge t cream https t co q kssysst,Pos,Pos
1225636241422483459,if that s manhood i m a king sorry but the women i know would laugh at that,en,"Sevierville, TN",anonymousmistr if that s manhood i m a king sorry but the women i know would laugh at that,Neg,Pos
1225632472970301442,it s tragic when a whole culture refuses to tell men that their manhood includes a peculiar kind of care for women,en,"Baltimore, MD",it s tragic when a whole culture refuses to tell men that their manhood includes a peculiar kind of care for women https t co sqf lck,Pos,Pos
1225630621432549378,you are from louisiana could you please speak somewhere in my home parish of ouachita i try to i,en,"Swartz, LA",michelledlesley you are from louisiana could you please speak somewhere in my home parish of ouachita i try to i https t co ugma xjiim,Neu,Pos
1225675631095992321,the same way that men lack a defined masculine identity so do women lack a feminine one amp good role models are few and f,en,Los Angeles,rt aja_cortes the same way that men lack a defined masculine identity so do women lack a feminine one amp good role models are few and f,Pos,Neg
1225675520366411782,we really don surpassed the masculine they can t keep up,en,elysian fields,rt hoodhealer we really don surpassed the masculine they can t keep up,Pos,Neu
1225675434718711813,masculine republics give way to feminine democracies and feminine democracies give way to tyranny aristotle is it,en,"Aswan, Egypt",rt psychologydoc masculine republics give way to feminine democracies and feminine democracies give way to tyranny aristotle is it,Pos,Neu
1225675376891854849,this is all ty dollars sign falt his masculine energy turned people away from the song,en,N.A,vicebaeee mangsheabutter this is all ty dollars sign falt his masculine energy turned people away from the song,Pos,Pos
1225675368666783744,how can one look so feminine yet so masculine at the same time my bisexuality is triggering rn skbdms,en,N.A,rt jswayart crucifunker how can one look so feminine yet so masculine at the same time my bisexuality is triggering rn skbdms,Pos,Neu
1225675246134390792,the same way that men lack a defined masculine identity so do women lack a feminine one amp good role models are f,en,N.A,the same way that men lack a defined masculine identity so do women lack a feminine one amp good role models are f https t co avnzhrm as,Pos,Neg
1225675221018935298,i mean he is probably just being nostalgic for his military d,en,OK,daviddiano actoraaronbooth joesestak amyklobuchar i mean he is probably just being nostalgic for his military d https t co qldpxzvlfi,Neg,Neu
1225675216187080705,men who are in tune with their divine feminine and masculine energies are top tier,en,LA,rt hz__ men who are in tune with their divine feminine and masculine energies are top tier,Pos,Pos
1225675135413145601,imagine harry spending his day acting masculine and being called a womanizer and being denied painted nails and make up t,en,"dms to 5/5 1D, 4/4 5SOS",rt esnyfalls imagine harry spending his day acting masculine and being called a womanizer and being denied painted nails and make up t,Pos,Neg
1225675057940221954,i can t really remember anything like that when do they consider xana as masculine,en,France,codelyoko_wtc thcolton i can t really remember anything like that when do they consider xana as masculine,Pos,Pos
1225675014034223105,in the absence of the frame security a woman naturally seeks from a masculine male this security need forces her to,en,India,rt rational_quotes in the absence of the frame security a woman naturally seeks from a masculine male this security need forces her to,Pos,Pos
1225674971587866629,marry a feminist or emasculated man amp you will be miserable you will argue about who s turn it is to pay you will a,en,"Ohio, USA",rt julianastewart_ marry a feminist or emasculated man amp you will be miserable you will argue about who s turn it is to pay you will a,Neg,Neg
1225674815635214336,forget bomboclaat i ve never seen someone look so young yet so old so feminine yet so masculine so pretty yet so ugl,en,"Sokoto, Nigeria",rt emeraldjeborri forget bomboclaat i ve never seen someone look so young yet so old so feminine yet so masculine so pretty yet so ugl,Pos,Pos
1225674665667940352,what exactly do you see as the problem lack of masculinity toxic masculinity lack of feminine,en,Not here,andreaelenaa_ what exactly do you see as the problem lack of masculinity toxic masculinity lack of feminine https t co gli ewavg,Pos,Neg
1225674555672289285,masculine republics give way to feminine democracies and feminine democracies give way to tyranny aristotle is it,en,Brasil,rt psychologydoc masculine republics give way to feminine democracies and feminine democracies give way to tyranny aristotle is it,Pos,Neu
1225674431864791040,i spoke with about the importance of doulas working with not just cis women but also trans masculine an,en,N.A,rt thatboyyoulike i spoke with wearyourvoice about the importance of doulas working with not just cis women but also trans masculine an,Pos,Pos
1225674396284542976,ok last bern related comment for today my ex husband supported bernie in the election leaving aside all other bu,en,N.A,rt ecmclaughlin ok last bern related comment for today my ex husband supported bernie in the election leaving aside all other bu,Pos,Pos
1225674168672251905,how can one look so feminine yet so masculine at the same time my bisexuality is triggering rn skbdms,en,N.A,rt jswayart crucifunker how can one look so feminine yet so masculine at the same time my bisexuality is triggering rn skbdms,Pos,Neu
1225674056336232450,reuters health men who experience abuse often don t seek help until the problem becomes a crisis resea,en,N.A,rt drsharonrstone stolibolli reuters health men who experience abuse often don t seek help until the problem becomes a crisis resea,Neu,Neg
1225673946613207040,in the absence of the frame security a woman naturally seeks from a masculine male this security need forces her to,en,Texas,rt rational_quotes in the absence of the frame security a woman naturally seeks from a masculine male this security need forces her to,Pos,Pos
1225673868594925569,we really don surpassed the masculine they can t keep up,en,"St Louis, MO",rt hoodhealer we really don surpassed the masculine they can t keep up,Pos,Neu
1225673825393577985,lovely watch set for him simple and stylish highly masculine price comes in a cute box location lagos pls,en,"Lagos, Nigeria",rt lorlahlee lovely watch set for him simple and stylish highly masculine price comes in a cute box location lagos pls,Pos,Pos
1225673674969104385,in the absence of the frame security a woman naturally seeks from a masculine male this security need forces her to,en,N.A,rt rational_quotes in the absence of the frame security a woman naturally seeks from a masculine male this security need forces her to,Pos,Pos
1225673619247755267,i ve never seen someone look so young yet so old so feminine yet so masculine so pretty yet so ugly i am truly disturbe,en,N.A,rt sxniagarcia i ve never seen someone look so young yet so old so feminine yet so masculine so pretty yet so ugly i am truly disturbe,Neg,Pos
1225673555343364101,masculine republics give way to feminine democracies and feminine democracies give way to tyranny aristotle is it,en,somewhere in Nigeria,rt psychologydoc masculine republics give way to feminine democracies and feminine democracies give way to tyranny aristotle is it,Pos,Neu
1225673338824978432,mfs really be getting uppity about trans girls in the fgc and i just wonder how bad it feels for them to be losing to,en,N.A,rt charlenemaximum mfs really be getting uppity about trans girls in the fgc and i just wonder how bad it feels for them to be losing to,Neg,Neg
1225673291391627264,masculine republics give way to feminine democracies and feminine democracies give way to tyranny aristotle i,en,"المدينة الفاضلة, Detroit ",masculine republics give way to feminine democracies and feminine democracies give way to tyranny aristotle i https t co sbdrkkqxdi,Pos,Neu
1225672979377319937,obviously i initially thought tae but idk namjoon wears jeans slacks with button ups a lot i just think,en,N.A,cchimbap obviously i initially thought tae but idk namjoon wears jeans slacks with button ups a lot i just think https t co p abqjxfll,Neu,Neg
1225672653752528896,my whole life i ve been a more masculine ass individual but tried to embody a more feminine me because i knew that s w,en,N.A,rt themikalaleeann my whole life i ve been a more masculine ass individual but tried to embody a more feminine me because i knew that s w,Pos,Neg
1225672492154404866,i spoke with about the importance of doulas working with not just cis women but also trans masculine an,en,in my skin,rt thatboyyoulike i spoke with wearyourvoice about the importance of doulas working with not just cis women but also trans masculine an,Pos,Pos
1225672430355533829,how can one look so feminine yet so masculine at the same time my bisexuality is triggering rn skbdms,en,BOS ✈️ LA,rt jswayart crucifunker how can one look so feminine yet so masculine at the same time my bisexuality is triggering rn skbdms,Pos,Neu
1225672219000336386,i spoke with about the importance of doulas working with not just cis women but also trans masculine an,en,"Fort Worth, TX/London",rt thatboyyoulike i spoke with wearyourvoice about the importance of doulas working with not just cis women but also trans masculine an,Pos,Pos
1225672129355472898,bro how tf do you look so feminine and masculine at the same time you re triggering my bisexuality,en,N.A,rt foolplanet bro how tf do you look so feminine and masculine at the same time you re triggering my bisexuality,Pos,Neu
1225671775888871426,tzuyu mina i want to see a masculine boyish side from you mn a masculine side am i that feminine ty i also want to,en,N.A,rt misayeon tzuyu mina i want to see a masculine boyish side from you mn a masculine side am i that feminine ty i also want to,Pos,Pos
1225671376335360004,i spoke with about the importance of doulas working with not just cis women but also trans masculine an,en,"Echo Park, CA",rt thatboyyoulike i spoke with wearyourvoice about the importance of doulas working with not just cis women but also trans masculine an,Pos,Pos
1225671234265812993,no thoko she has a feet the size of a limo and weirdly masculine legs for a female,en,Nirvana,thoko atuw n no thoko she has a feet the size of a limo and weirdly masculine legs for a female,Pos,Neg
1225671071900164096,how can one look so feminine yet so masculine at the same time my bisexuality is triggering rn skbdms,en,at dance,rt jswayart crucifunker how can one look so feminine yet so masculine at the same time my bisexuality is triggering rn skbdms,Pos,Neu
1225671025225953282,we really don surpassed the masculine they can t keep up,en,"Philadelphia, PA",rt hoodhealer we really don surpassed the masculine they can t keep up,Pos,Neu
1225671008943632390,women can dress masculine and often don t have to hear about it personally we still do but on a maj,en,N.A,musicfreak women can dress masculine and often don t have to hear about it personally we still do but on a maj https t co tvck ocu d,Pos,Neu
1225670960822378500,ok last bern related comment for today my ex husband supported bernie in the election leaving aside all other bu,en,"Los Angeles, CA",rt ecmclaughlin ok last bern related comment for today my ex husband supported bernie in the election leaving aside all other bu,Pos,Pos
1225670789598285824,people go to times square to look at a bunch of tvs on a few buildings,en,🇵🇰🇩🇪,rt terayabba people go to times square to look at a bunch of tvs on a few buildings,Neg,Neu
1225670415625768961,i love divine masculine women and divine feminine men,en,Indian summer ,rt mindfullmusings i love divine masculine women and divine feminine men,Pos,Pos
1225670342166712321,the eco gender gap why is saving the planet seen as women s work it s a crazy idea to me that that is considered more fem,en,"Berlin, Deutschland",rt arnestor the eco gender gap why is saving the planet seen as women s work it s a crazy idea to me that that is considered more fem,Neg,Neg
1225670310898225155,divine feminine divine masculine spark spark catalyst you might have some surprises starting feb open,en,N.A,rt ra_enelor divine feminine divine masculine spark spark catalyst you might have some surprises starting feb open,Pos,Pos
1225670026008481792,men who are in tune with their divine feminine and masculine energies are top tier,en,N.A,rt hz__ men who are in tune with their divine feminine and masculine energies are top tier,Pos,Pos
1225669915064930309,divine masculine you weren t the only one via youtube,en,Megrez,divine masculine you weren t the only one https t co i t nx dde via youtube,Pos,Pos
1225669864087441408,in the absence of the frame security a woman naturally seeks from a masculine male this security need forces her to,en,"Reno, Nevada",rt rational_quotes in the absence of the frame security a woman naturally seeks from a masculine male this security need forces her to,Pos,Pos
1225669859498848257,divine feminine divine masculine spark spark catalyst you might have some surprises starting feb,en,Alaska,divine feminine divine masculine spark spark catalyst you might have some surprises starting feb https t co wpcblctnex,Pos,Pos
1225669642393288705,in the absence of the frame security a woman naturally seeks from a masculine male this security need forces her,en,In a cafe reading RM,in the absence of the frame security a woman naturally seeks from a masculine male this security need forces her https t co iqmc nmtmo,Pos,Pos
1225669506854342656,i love divine masculine women and divine feminine men,en,N.A,rt mindfullmusings i love divine masculine women and divine feminine men,Pos,Pos
1225669405079588864,not much better is literally the most bal,en,N.A,hongki ladyoutrage_ di ryoons amabtsbitch qoordheer hyukaslove not much better is literally the most bal https t co extftlcfuj,Pos,Neg
1225669333730250753,i spoke with about the importance of doulas working with not just cis women but also trans masculine an,en,House of Evangelista,rt thatboyyoulike i spoke with wearyourvoice about the importance of doulas working with not just cis women but also trans masculine an,Pos,Pos
1225668911502282752,i m so glad i grew more masculine so that lil sis won t dress me in girl clothes ever again coughcoughs,en,N.A,i m so glad i grew more masculine so that lil sis won t dress me in girl clothes ever again coughcoughs,Pos,Pos
1225668890186792961,also whos to say men with feminine enough features couldnt get past the ai n abuse the app anyways n like either w,en,♒︎☼ | ♓︎☾ | ♑︎↑,also whos to say men with feminine enough features couldnt get past the ai n abuse the app anyways n like either w https t co qgbgcayx u,Neg,Neg
1225668869009788928,i m all fire and my duality is mostly masculine but aside from that i like being to myself and living to the sound,en,N.A,i m all fire and my duality is mostly masculine but aside from that i like being to myself and living to the sound https t co mlwtjvrckz,Pos,Pos
1225668779423567874,trans guy but sounds like it to me i probably had the same thing but the other way around even with my,en,United States,sonyaism trans guy but sounds like it to me i probably had the same thing but the other way around even with my https t co za dgc ns,Neg,Pos
1225668724721471489,someone on my socials posted how they re sick of men pointing in photos when they re going out is this an appropr,en,"Sydney, New South Wales",someone on my socials posted how they re sick of men pointing in photos when they re going out is this an appropr https t co xkvfhcmlw,Neg,Neg
1225668658506059777,and it ain t bc he hasn t awaken to his divine masculine recognized true love or trying to tear you down out of inti,en,"Paris, France",rt imani_yvonne and it ain t bc he hasn t awaken to his divine masculine recognized true love or trying to tear you down out of inti,Pos,Pos
1225668629380792321,i spoke with about the importance of doulas working with not just cis women but also trans masculine an,en,CA,rt thatboyyoulike i spoke with wearyourvoice about the importance of doulas working with not just cis women but also trans masculine an,Pos,Pos
1225668514364547073,i ve never seen someone look so young yet so old so feminine yet so masculine so pretty yet so ugly i am truly disturbe,en,N.A,rt sxniagarcia i ve never seen someone look so young yet so old so feminine yet so masculine so pretty yet so ugly i am truly disturbe,Neg,Pos
1225668422475714560,but here s the thing the underlying truth is the following things turn me off in des,en,"San Francisco, CA",the_jannis elliottdunstan but here s the thing the underlying truth is the following things turn me off in des https t co mufdexxbth,Neu,Pos
1225668326677827584,languages that use masculine and feminine stuff for almost all the words usally has a es for some reason,en,"EP, IL",nowisparkles languages that use masculine and feminine stuff for almost all the words usally has a es for some reason,Pos,Neu
1225668317232287745,i love divine masculine women and divine feminine men,en,"Charlotte, NC",rt mindfullmusings i love divine masculine women and divine feminine men,Pos,Pos
1225668140811481088,just like bisexuality if you like women mor,en,she/her,goodbi_jojo mickeyskata pupafobe kobcritic_ enbynini masonjar just like bisexuality if you like women mor https t co cydi qop,Neu,Pos
1225668063623671808,colt camo collar amp cuffs give yourself over to passion with the masculine colt collar and cuffs bask in primal pa,en,"Manhattan, NY",colt camo collar amp cuffs give yourself over to passion with the masculine colt collar and cuffs bask in primal pa https t co ydmfxrfvfg,Pos,Pos
1225668044615122946,as a former latin student i ve always been fascinated by the inherent meaning of a gendered noun and how that refl,en,"Dallas, TX",as a former latin student i ve always been fascinated by the inherent meaning of a gendered noun and how that refl https t co qggzmqem c,Neu,Pos
1225667941854662656,ironically based that woque corp is bringing skull measuring back it will be funny to see th,en,Antarctica,remuva clodthegod ironically based that woque corp is bringing skull measuring back it will be funny to see th https t co soyjjkvou,Pos,Pos
1225667936532103169,message balance be sure to balance your feminine amp masculine energy some of you females have more ego than the dud,en,"Toronto, Ontario",rt eyeamdivine message balance be sure to balance your feminine amp masculine energy some of you females have more ego than the dud,Pos,Pos
1225667919243182080,i see your girlfriend is very masculine,en,United States,geoffleung i see your girlfriend is very masculine,Pos,Neu
1225667600249585672,if you can t embrace both his masculine and feminine natures you deserve to be single and that s that on that,en,In The kitchen,rt binkybody if you can t embrace both his masculine and feminine natures you deserve to be single and that s that on that,Pos,Pos
1225667359030964227,of our sons aren t vegans they are all absolutely delightful strong masculine men my middle so,en,N.A,faustralians of our sons aren t vegans they are all absolutely delightful strong masculine men my middle so https t co xpwbayc w,Pos,Pos
1225667136288243712,[media] jungkook is in list of male idols titled sexy king of kpop he is a sexy masculine man both on stage amp in real,en,Ireland,rt jeonfolders [media] jungkook is in list of male idols titled sexy king of kpop he is a sexy masculine man both on stage amp in real,Pos,Pos
1225666714433490944,some women have masculine features and some men have feminine features saying that someone who identifies as cisgend,en,N.A,rt juicyjustenn some women have masculine features and some men have feminine features saying that someone who identifies as cisgend,Pos,Neu
1225666092074356736,colt camo spread em give yourself over to passion with the masculine colt camo spread em bask in primal passio,en,"Manhattan, NY",colt camo spread em give yourself over to passion with the masculine colt camo spread em bask in primal passio https t co x jiczvpna,Pos,Pos
1225665960519954433,harry styles isn t feminine he s redefining masculinity to fit what gender identity is in masculinity can mea,en,Nowhere ,rt statsbritain harry styles isn t feminine he s redefining masculinity to fit what gender identity is in masculinity can mea,Pos,Pos
1225665912646160385,lyrrad sounds masculine but i like it,en,In utero ,lyrrad sounds masculine but i like it https t co fyca xlc,Pos,Pos
1225665720010207232,men who are in tune with their divine feminine and masculine energies are top tier,en,Nigeria,rt hz__ men who are in tune with their divine feminine and masculine energies are top tier,Pos,Pos
1225665339939180546,one nigga swea he was so masculine and dl he was more feminine than my girly girl sister and was out like a cat out,en,"Port Orange, FL",one nigga swea he was so masculine and dl he was more feminine than my girly girl sister and was out like a cat out https t co wiitwwsmxi,Pos,Pos
1225665319672246272,https t co hd mhofbeo for him masculine bvlari wristwatch and bracelet set price naira only,en,N.A,https t co hd mhofbeo for him masculine bvlari wristwatch and bracelet set price naira only https t co tjogkslyco,Pos,Neu
1225665308460871680,i had to turn myself into a man at beauty school today and i hate masculine energy so much that i had a panic attac,en,"Phoenix, AZ",i had to turn myself into a man at beauty school today and i hate masculine energy so much that i had a panic attac https t co kwfkzrmkkb,Neg,Neg
1225665214223245313,harry styles isn t feminine he s redefining masculinity to fit what gender identity is in masculinity can mea,en,N.A,rt statsbritain harry styles isn t feminine he s redefining masculinity to fit what gender identity is in masculinity can mea,Pos,Pos
1225664933414633473,dmvfreaks masculine chocolate dudes are my weakness,en,"Washington, DC",dmvfreaks masculine chocolate dudes are my weakness,Pos,Neg
1225664906621411328,finally someone said it amp yeah like i haven t seen an isul design that appeals to me like it just seem,en,slurp gang,merrymousy finally someone said it amp yeah like i haven t seen an isul design that appeals to me like it just seem https t co oio cl o,Neu,Pos
1225664881891766277,men who are in tune with their divine feminine and masculine energies are top tier,en,New York City,rt hz__ men who are in tune with their divine feminine and masculine energies are top tier,Pos,Pos
1225664880243429378,man had one job and true to masculine form him could hold him discontent for one goddam,en,Jamaica,eldercocoat azariawilson man had one job and true to masculine form him could hold him discontent for one goddam https t co eymyvekuv,Pos,Neg
1225664693701726208,why does this shit happen every time mercury moves into pisces this is like debilitation on top of debilitation,en,Oregon,why does this shit happen every time mercury moves into pisces this is like debilitation on top of debilitation https t co qko itw,Pos,Neg
1225664568371757057,forget bomboclaat i ve never seen someone look so young yet so old so feminine yet so masculine so pretty yet so ugl,en,N.A,rt emeraldjeborri forget bomboclaat i ve never seen someone look so young yet so old so feminine yet so masculine so pretty yet so ugl,Pos,Pos
1225664558884278272,how can one look so feminine yet so masculine at the same time my bisexuality is triggering rn skbdms,en,"Southeast Asia, Indonesia",rt jswayart crucifunker how can one look so feminine yet so masculine at the same time my bisexuality is triggering rn skbdms,Pos,Neu
1225664553012170752,i spoke with about the importance of doulas working with not just cis women but also trans masculine an,en,N.A,rt thatboyyoulike i spoke with wearyourvoice about the importance of doulas working with not just cis women but also trans masculine an,Pos,Pos
1225664297549750275,if i do buy a ms comic anymore which is rare i basically pick up the issue thumb through it and if,en,United States,forks_away if i do buy a ms comic anymore which is rare i basically pick up the issue thumb through it and if https t co zugeucz g,Pos,Neu
1225664162367279106,no ur voice has a masculine vibrato to it and a lower undertone,en,N.A,idiotgoblinking no ur voice has a masculine vibrato to it and a lower undertone,Pos,Neg
1225664026450939906,i spoke with about the importance of doulas working with not just cis women but also trans masculine an,en,"@ your house, look out outside",rt thatboyyoulike i spoke with wearyourvoice about the importance of doulas working with not just cis women but also trans masculine an,Pos,Pos
1225663805423702016,if you can t embrace both his masculine and feminine natures you deserve to be single and that s that on that,en,410 ,rt binkybody if you can t embrace both his masculine and feminine natures you deserve to be single and that s that on that,Pos,Pos
1225663794547847168,i spoke with about the importance of doulas working with not just cis women but also trans masculine an,en,leo ☉ sagittarius ☾ aquarius ↑,rt thatboyyoulike i spoke with wearyourvoice about the importance of doulas working with not just cis women but also trans masculine an,Pos,Pos
1225663757591830533,i spoke with about the importance of doulas working with not just cis women but also trans masculine an,en,"Philadelphia, PA",rt thatboyyoulike i spoke with wearyourvoice about the importance of doulas working with not just cis women but also trans masculine an,Pos,Pos
1225663639786442760,to tell disadvantaged communities specifically trans people trans minorities black trans women amp men that they,en,N.A,to tell disadvantaged communities specifically trans people trans minorities black trans women amp men that they https t co puqb qiqn,Neg,Neg
1225663477382909955,male and female represent the two sides of the great radical dualism but in fact they are perpetually passing into,en,India,male and female represent the two sides of the great radical dualism but in fact they are perpetually passing into https t co id snxulit,Pos,Pos
1225663434781417477,message balance be sure to balance your feminine amp masculine energy some of you females have more ego than the dud,en,"Johannesburg, South Africa",rt eyeamdivine message balance be sure to balance your feminine amp masculine energy some of you females have more ego than the dud,Pos,Pos
1225675302384234498,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,"Paranaque City, National Capit",rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225675011794464773,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,N.A,rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225672610299559937,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,N.A,rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225672058484314114,once i cracked i thought i was just a binary girl but when i thought about my gender some more,en,texas,queergirlemilie once i cracked i thought i was just a binary girl but when i thought about my gender some more https t co twxyvizgc,Pos,Neu
1225671949633736705,starting early but i am here for it it s my birthday month so when you all get the chance check out what a subscrib,en,Divinity in Motion,starting early but i am here for it it s my birthday month so when you all get the chance check out what a subscrib https t co lgpxprased,Pos,Pos
1225670377193345027,halftime show had cages divided by to get the cages had the children trapp,en,N.A,rt echthegr eldever herbtarlek martingeddes halftime show had cages divided by to get the cages had the children trapp,Neu,Neu
1225670350786007041,i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,en,N.A,rt sb foxboy i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,Pos,Pos
1225669918323961858,i m loving the androgynous look staaaan,en,"Manila, Philippines",i m loving the androgynous look staaaan https t co fhkkvqk ty,Pos,Pos
1225669753756209153,i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,en,N.A,rt sb foxboy i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,Pos,Pos
1225669335256989699,when you have meetings all day but unsure what look to pull i m shooting tomorrow so i may keep it classic androgynous,en,"Brighton, England",when you have meetings all day but unsure what look to pull i m shooting tomorrow so i may keep it classic androgynous,Pos,Neg
1225669160484499456,i m going to be stealing from a tumblr post for this but female zelda male ganon link as the wor,en,Hawaii,tailsteak i m going to be stealing from a tumblr post for this but female zelda male ganon link as the wor https t co gvhsnj lvg,Neu,Neg
1225668831974019072,since we on this buddhism topic do yall know that buddhism accepts lgbt d and guanyin ma is an androgynous god who pr,en,N.A,rt bluebettasoul since we on this buddhism topic do yall know that buddhism accepts lgbt d and guanyin ma is an androgynous god who pr,Neu,Pos
1225668482655612928,if we re together our roles are androgynous and that s that,en,"Newark, NJ",if we re together our roles are androgynous and that s that,Neu,Neu
1225668133345579010,hi i just i just wanna look androgynous,en,they/he🦋• kj,hi i just i just wanna look androgynous,Neu,Neu
1225667438609453056,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,KenTin pa rain 🖤🌓,rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225666835808276483,i get it billy i really do but just rock some real tight booty jeans instead you confusing the kids with that and,en,"Saint Petersburg, Florida ",i get it billy i really do but just rock some real tight booty jeans instead you confusing the kids with that and https t co ejdglqikni,Neg,Neg
1225666344185524225,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,Republic of the Philippines,rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225665876323516416,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,N.A,rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225665835450028033,androgynous ass bitch,en,N.A,rt pizzamondays androgynous ass bitch https t co l g mcg m,Neu,Neg
1225665743175352320,titan isaiah confirmed baba yaga is going to be ugly mulan is getting a t of her androgynous look and they for s,en,N.A,titan isaiah confirmed baba yaga is going to be ugly mulan is getting a t of her androgynous look and they for s https t co e dgwh lk,Neg,Neg
1225665646735712261,androgynous ass bitch,en,"Atlanta, GA",androgynous ass bitch https t co l g mcg m,Neu,Neg
1225665398479020037,i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,en,Caloocan City,rt sb foxboy i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,Pos,Pos
1225664922987552774,halftime show had cages divided by to get the cages had the children trapp,en,N.A,rt echthegr eldever herbtarlek martingeddes halftime show had cages divided by to get the cages had the children trapp,Neu,Neu
1225664914095628291,i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,en,Davao city,rt atengsb i m loving the androgynous look i only know few artists who did the same for magazine covers one of them is gdragon i m,Pos,Pos
1225664405968322560,i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,en,OT5 PAREN,rt sb foxboy i said it before and i will say it again ken will pass as an androgynous model yes to that red tail skirt great job w,Pos,Pos
